Reaction_Time,Accuracy,Matches_Played,Win_Rate,Avg_Damage,Team_Communication,Tilt_Rate,Tournament_Experience,Game_Type,Region,Playstyle,Contract_Signed
319,96,546,74.8864463887644,515,9,0.7212864793914965,8,MOBA,Europe,Aggressive,1
185,92,729,46.42310600465355,467,9,0.03381087063305377,11,FPS,NA,Defensive,1
197,60,543,32.15336524457875,518,3,0.613341438249054,9,MOBA,Europe,Aggressive,1
301,68,1094,66.02657979323794,392,7,0.9854842684238635,11,MOBA,NA,Balanced,0
203,80,448,80.65494420710328,393,4,0.9817961768128551,8,BattleRoyale,Europe,Balanced,0
222,90,1164,94.44162626050377,1112,9,0.3995019934943641,2,FPS,Asia,Defensive,1
316,89,564,50.17713939243719,646,4,0.4709147447526788,1,BattleRoyale,Asia,Aggressive,0
177,73,844,49.90633438285951,272,4,0.3391675451013161,9,MOBA,Europe,Aggressive,1
328,95,450,75.95784494078703,380,7,0.5652169534848824,7,FPS,Europe,Balanced,1
156,70,1104,81.06058339552216,927,5,0.6022326885029631,11,MOBA,Europe,Aggressive,1
195,82,649,48.67871280713814,829,9,0.6460799869215299,6,BattleRoyale,Europe,Aggressive,1
331,96,1066,37.171946047497755,253,7,0.9784123546043222,6,BattleRoyale,Asia,Balanced,0
320,83,321,46.29870256307264,800,7,0.9155429540510021,1,FPS,Europe,Balanced,0
183,78,741,46.25766474553069,200,2,0.8950084982322294,5,BattleRoyale,Europe,Balanced,0
218,85,512,63.35336254050219,572,3,0.23953976336721494,1,FPS,Europe,Defensive,0
199,56,784,42.56822539277133,1155,5,0.5598185311090603,7,FPS,NA,Balanced,0
308,50,297,34.83787932626432,571,2,0.22130758620435864,7,MOBA,Europe,Balanced,0
224,60,622,92.74867905444822,691,8,0.5741410977139197,9,MOBA,Asia,Aggressive,1
274,54,250,69.416276321516,716,5,0.12626002670922054,8,BattleRoyale,Europe,Balanced,0
251,62,783,31.12141681834698,905,6,0.5401388486940154,4,FPS,Asia,Aggressive,0
273,86,379,76.47565215401458,1121,1,0.7488262295480246,7,FPS,Europe,Balanced,0
340,89,948,41.7979944159029,491,2,0.7643221406540208,10,FPS,Asia,Aggressive,0
250,54,413,55.69614238677933,465,7,0.07918895594534436,7,FPS,Asia,Aggressive,1
281,83,678,65.67963146215202,440,1,0.4927654090219551,7,MOBA,NA,Aggressive,0
225,68,752,77.61968940612812,780,2,0.33459615567767576,9,MOBA,NA,Balanced,0
227,57,1132,92.60437591215211,654,2,0.06723060460219332,2,MOBA,NA,Balanced,0
342,62,645,46.32644272852015,950,8,0.4126212906939585,9,FPS,Europe,Aggressive,0
183,58,870,32.591548373982285,378,6,0.9339468439916402,3,FPS,NA,Balanced,0
206,97,1061,43.00793643226306,562,8,0.0718317005162914,3,MOBA,Europe,Balanced,1
145,62,387,51.41630595292948,965,4,0.2216666319282703,2,FPS,NA,Aggressive,1
161,94,898,44.11554369477292,383,5,0.608254735211679,9,FPS,NA,Aggressive,1
206,72,287,57.45985705147743,400,2,0.5166889829642356,5,FPS,Asia,Balanced,0
255,71,1183,57.80476659860561,652,7,0.3009427936846849,3,MOBA,NA,Aggressive,0
144,95,466,91.63845581951959,1183,2,0.5828187560346713,11,MOBA,Europe,Aggressive,1
343,93,321,91.74684182872646,1049,9,0.7651286431337275,0,BattleRoyale,Europe,Balanced,0
181,53,434,58.44074922082995,843,4,0.5351000869859632,3,FPS,Europe,Aggressive,0
194,88,282,53.62327506338801,1079,4,0.4909410175446084,11,FPS,Asia,Aggressive,1
327,81,763,87.46935584595612,1018,1,0.47744428804248484,1,FPS,Asia,Balanced,0
178,50,720,75.56395780491837,1107,5,0.11281223538031093,2,BattleRoyale,Asia,Balanced,0
151,63,451,87.6810648030918,1025,8,0.21726292059690155,10,MOBA,Asia,Balanced,1
246,72,53,57.506667584026275,497,9,0.6841119413316882,9,MOBA,NA,Aggressive,1
273,79,627,31.414930293790807,910,7,0.16197840694559307,8,MOBA,Europe,Aggressive,1
206,50,180,49.411374196176396,602,2,0.17998416960622665,9,FPS,Asia,Aggressive,0
156,91,1112,43.077048193209755,651,1,0.36334307455734605,4,BattleRoyale,NA,Balanced,1
206,60,1005,70.36591712600378,674,9,0.840347405596745,5,MOBA,Europe,Balanced,1
215,81,597,68.3668220332753,433,2,0.7552056597858933,7,BattleRoyale,Europe,Balanced,0
214,75,846,37.17015568023598,205,4,0.42897847839268743,11,FPS,Europe,Defensive,0
316,91,307,82.08784463638892,1191,5,0.8659482948131096,6,BattleRoyale,Asia,Aggressive,0
317,60,1089,74.27019899452718,233,8,0.8485366969447246,3,FPS,Europe,Balanced,0
303,67,578,56.91519135455183,710,3,0.8096993509442786,0,MOBA,Europe,Balanced,0
276,62,940,58.49110031255002,1058,9,0.5974650037775745,4,MOBA,NA,Aggressive,0
156,63,148,60.374592965039305,713,6,0.19325427287865227,2,FPS,Asia,Defensive,1
135,95,342,74.41188643730996,858,2,0.6263778913362292,3,FPS,Asia,Balanced,1
328,63,760,61.65063327271537,1158,8,0.057539211873468665,6,BattleRoyale,Asia,Defensive,0
293,67,981,88.587697392519,1187,7,0.7373049971179569,9,BattleRoyale,Asia,Aggressive,1
141,54,276,70.78613421511325,966,6,0.20342830964971714,9,BattleRoyale,NA,Aggressive,1
122,59,442,53.545406418448934,297,8,0.363953510267625,4,FPS,Asia,Defensive,1
269,87,636,80.51315463802767,943,1,0.9203012972295617,7,FPS,Asia,Aggressive,0
149,87,528,67.68118684125281,1049,8,0.40974565544388986,4,BattleRoyale,Asia,Defensive,1
124,63,547,42.253833066603676,306,7,0.5507113976661986,9,FPS,NA,Aggressive,1
230,82,934,73.15424760443133,427,5,0.06414774074666796,9,FPS,Europe,Defensive,1
269,74,819,88.26089235963528,378,9,0.22381374595234205,1,BattleRoyale,NA,Balanced,1
180,71,1038,59.987476664018985,1138,5,0.9627844203445989,8,MOBA,NA,Balanced,1
165,95,553,67.63965790152798,324,9,0.7869334778699586,0,BattleRoyale,Asia,Balanced,1
169,90,390,34.827447516870976,926,4,0.8316210898058665,0,FPS,Europe,Defensive,0
191,53,914,33.64612601467088,1191,8,0.0756613906095982,10,FPS,NA,Balanced,1
268,67,518,46.64744805460509,1121,3,0.9289315876409081,4,BattleRoyale,Asia,Defensive,0
140,79,389,91.77604941480388,1177,6,0.9942859402926032,7,MOBA,Europe,Balanced,1
332,60,391,36.845736411560935,927,3,0.4131246147266662,9,FPS,Asia,Balanced,0
198,59,811,50.659385552469956,571,6,0.25531353082505015,2,MOBA,Europe,Balanced,0
186,81,470,72.76965916568327,460,9,0.1951689876914322,6,BattleRoyale,NA,Aggressive,1
167,88,831,88.0389585762781,847,2,0.5439019945773452,7,MOBA,NA,Balanced,1
128,96,944,92.33159047824415,1007,3,0.6454055336817162,7,FPS,NA,Aggressive,1
191,75,416,71.64783324533937,989,1,0.7870199495526964,8,BattleRoyale,Europe,Defensive,1
142,89,390,32.92222704510486,1029,8,0.41964599122646773,8,BattleRoyale,Europe,Balanced,1
286,57,105,58.576738866785945,270,8,0.9347507119844757,1,MOBA,NA,Balanced,0
133,60,900,88.40518383216477,508,6,0.3231898264724089,10,FPS,NA,Defensive,1
133,67,1016,49.9487523810043,710,2,0.346480916609507,9,BattleRoyale,NA,Aggressive,1
272,67,291,30.37081053250415,957,5,0.7336267822110383,8,MOBA,Europe,Aggressive,0
134,66,324,90.0468498401406,249,8,0.1796249203322674,3,MOBA,NA,Defensive,1
200,62,819,87.88833264430365,986,2,0.46080629709125076,9,FPS,Asia,Balanced,1
126,83,471,77.3363802605418,542,4,0.3963132180496025,11,FPS,NA,Balanced,1
276,63,989,40.83556995730014,1121,7,0.5282152059502204,1,FPS,Europe,Aggressive,0
170,72,1190,76.6636092076978,796,8,0.6559376745319007,8,BattleRoyale,Asia,Balanced,1
158,89,321,38.15257005457802,441,3,0.2259952013276354,5,BattleRoyale,NA,Defensive,1
182,50,708,46.174122912985595,937,6,0.4649760178920118,2,MOBA,Asia,Aggressive,0
240,72,73,31.56643291857813,252,6,0.3702410036006273,7,BattleRoyale,NA,Defensive,0
252,95,358,43.987670652091495,646,5,0.5466550909960082,2,MOBA,Europe,Defensive,0
167,51,600,87.6647127742684,528,4,0.24172056243774453,4,MOBA,Europe,Defensive,1
223,94,119,78.53717029761789,253,8,0.9209313901606034,10,FPS,Europe,Defensive,1
176,51,649,74.00292093343253,900,3,0.7906901505169872,6,BattleRoyale,NA,Aggressive,0
162,98,800,69.11481743572647,699,8,0.7715138743879569,9,FPS,NA,Balanced,1
315,76,121,44.20101813934632,1081,1,0.7266390004085909,1,BattleRoyale,NA,Balanced,0
331,91,357,35.63628871782022,1089,4,0.3246270439627692,1,BattleRoyale,Europe,Aggressive,0
195,81,707,46.471103872567426,457,3,0.09900692146733903,7,BattleRoyale,Europe,Aggressive,1
214,94,492,85.81578716155292,1004,4,0.16654979153245353,5,FPS,Europe,Aggressive,1
284,98,980,63.57086353560364,1185,6,0.14334617557528484,6,FPS,NA,Defensive,1
311,53,879,34.571807382438394,281,7,0.23634645079973804,11,BattleRoyale,Europe,Balanced,0
136,62,283,48.45767702597613,1096,8,0.8247013047409273,0,FPS,Asia,Aggressive,0
245,57,72,59.325813288626236,248,6,0.9449617679677081,11,MOBA,Asia,Balanced,0
186,64,200,41.4427403961283,1092,3,0.9813597745310656,10,FPS,Asia,Aggressive,1
194,97,860,36.95978602363219,765,8,0.00497915332556198,5,FPS,Europe,Balanced,1
128,81,239,61.82269925566542,981,5,0.973809151697304,6,FPS,Europe,Balanced,1
288,89,364,86.92258268627296,386,1,0.5924857287361446,1,FPS,NA,Defensive,0
250,57,225,45.04296791510066,254,2,0.03434443128369624,6,BattleRoyale,Asia,Aggressive,0
291,51,258,58.247929575933924,1039,9,0.9083359687727077,2,MOBA,Europe,Aggressive,0
151,75,190,81.86411829828057,449,9,0.913783271162083,5,FPS,NA,Balanced,1
189,63,968,66.7404972621344,422,4,0.8303184300016325,0,MOBA,Asia,Defensive,0
190,50,1056,71.01678437592987,375,2,0.07060535668566426,7,FPS,Europe,Aggressive,0
192,78,501,76.47018602657344,577,7,0.9248195311238535,7,FPS,NA,Defensive,1
344,55,268,82.93214176609371,779,3,0.6780502650071323,6,BattleRoyale,Europe,Defensive,0
287,89,868,33.47265624788841,1036,4,0.8486896324817593,9,BattleRoyale,Asia,Balanced,0
246,74,536,67.10572889576233,999,3,0.6304788292838187,4,BattleRoyale,Europe,Aggressive,0
267,58,369,35.646752412089825,456,3,0.08858212163407697,0,FPS,Asia,Aggressive,0
272,72,70,40.39236050869346,387,8,0.6364767803083275,4,BattleRoyale,NA,Aggressive,1
291,98,342,33.346742557071806,916,9,0.42458932381576464,6,BattleRoyale,Europe,Balanced,0
349,93,389,41.37913339357583,1061,9,0.45490976237492653,5,MOBA,Europe,Aggressive,0
308,90,790,86.7808794648796,1040,7,0.33326394878453725,8,BattleRoyale,Europe,Defensive,1
205,71,240,41.001011295783314,985,3,0.6903215962019811,1,BattleRoyale,Europe,Aggressive,0
296,60,1102,31.4020503763218,696,9,0.5558569588580413,1,BattleRoyale,Asia,Balanced,0
238,96,209,46.5198812294139,377,1,0.343824104954918,5,FPS,NA,Defensive,0
172,77,818,80.0042950921465,611,7,0.019228545902206573,0,MOBA,Europe,Aggressive,1
243,62,1150,64.44034806469455,834,2,0.624179381628133,10,BattleRoyale,NA,Balanced,0
281,69,582,65.38747897149055,1106,3,0.25684852578407913,6,FPS,Asia,Balanced,0
341,51,1050,72.9311325936585,1112,5,0.955192072551184,4,BattleRoyale,NA,Balanced,0
258,99,429,50.359946018930444,869,1,0.5259907702701342,6,MOBA,NA,Balanced,0
310,54,200,81.31520750289118,891,4,0.21800672426769407,6,MOBA,Asia,Aggressive,0
306,86,518,62.05728461247488,1115,9,0.7903183587394105,10,MOBA,Europe,Balanced,1
267,81,1033,50.054591577418186,250,4,0.65151360848007,0,FPS,Europe,Aggressive,0
209,75,407,47.04004383639468,350,5,0.2755305413137198,0,FPS,Europe,Defensive,0
269,58,784,93.883381054966,261,7,0.8079239274860908,6,FPS,NA,Defensive,1
211,53,548,81.15201676338121,605,8,0.6637375521952974,3,BattleRoyale,Asia,Defensive,0
332,61,548,66.1377727780929,355,4,0.7694198706124743,10,FPS,NA,Defensive,0
143,50,312,63.364236894982064,1090,6,0.75584374161576,6,FPS,NA,Aggressive,1
123,91,958,69.46835582127133,834,8,0.45462669671927125,2,FPS,Asia,Aggressive,1
146,50,944,31.576091732556925,1019,6,0.4501042516183813,0,MOBA,Europe,Aggressive,0
225,71,1194,35.421156135068614,350,7,0.8489250629313637,8,FPS,NA,Aggressive,0
142,82,198,72.13778332358991,1098,7,0.10006838727231893,11,BattleRoyale,NA,Balanced,1
222,60,336,73.73414035285833,854,6,0.7601402917678122,7,BattleRoyale,NA,Balanced,0
213,97,774,87.80532734501975,1042,3,0.5978421907257802,1,FPS,Asia,Aggressive,0
146,64,624,70.03082104428589,762,7,0.7910387721956493,1,BattleRoyale,Europe,Balanced,1
342,78,376,78.26650667806373,323,1,0.672099161728079,1,FPS,Asia,Defensive,0
205,94,941,66.748121849619,1040,8,0.4266323947707349,4,MOBA,Asia,Defensive,1
321,94,574,56.11171612161644,639,3,0.4049650211553064,10,BattleRoyale,Asia,Defensive,0
211,57,475,59.66588273771748,818,1,0.968043451101637,9,BattleRoyale,Asia,Balanced,0
186,91,1099,91.99385552533063,1025,9,0.34018104761533685,7,BattleRoyale,Europe,Aggressive,1
223,80,870,90.6159447373382,879,4,0.0033365774131317583,9,BattleRoyale,Europe,Balanced,1
207,79,334,87.40115736920546,625,5,0.2270560563458901,3,MOBA,Asia,Balanced,1
182,64,1131,67.24224974326904,306,4,0.31520162628138715,0,FPS,Asia,Aggressive,0
238,71,80,43.90942687451415,352,6,0.39538467588166537,5,MOBA,NA,Aggressive,0
323,57,495,35.10139920024178,987,3,0.9442956982319706,6,FPS,NA,Balanced,0
219,90,905,89.14299705408584,484,1,0.3582603681724815,4,BattleRoyale,Europe,Aggressive,1
138,63,732,36.69008826276411,1139,5,0.5442220639747306,11,BattleRoyale,Europe,Aggressive,1
151,53,247,53.11832311386134,219,8,0.05503835248311728,1,MOBA,NA,Balanced,0
344,84,198,82.85258477718216,397,8,0.4852416251490944,8,BattleRoyale,Asia,Balanced,0
199,92,599,43.41185201278953,693,9,0.6489518092932528,10,MOBA,NA,Defensive,1
228,82,1142,81.82757875751759,1166,1,0.768027542964622,5,BattleRoyale,Asia,Aggressive,0
226,94,1067,45.416896072431754,1185,3,0.5245113672441606,6,BattleRoyale,Asia,Defensive,0
284,67,923,81.00032356489265,911,3,0.14646669418366154,10,BattleRoyale,Asia,Aggressive,1
150,75,455,76.25080008972574,1053,7,0.3735496674139357,5,MOBA,NA,Defensive,1
263,52,901,48.60055671445139,255,4,0.979207648882885,6,BattleRoyale,NA,Balanced,0
135,92,59,51.92354645770465,384,9,0.49226820991233255,7,MOBA,Asia,Balanced,1
259,66,1023,53.570173257418205,797,1,0.9988654736691472,1,FPS,Europe,Aggressive,0
321,73,445,67.54458060483437,370,7,0.13579693977593243,5,FPS,Europe,Aggressive,0
155,91,315,88.9288416891909,1198,8,0.5968964979503433,0,MOBA,Europe,Defensive,1
264,98,658,65.50357135875404,246,2,0.9111606181062493,2,MOBA,Europe,Balanced,0
169,88,497,57.065662881501694,1124,9,0.2561036001739534,6,BattleRoyale,NA,Aggressive,1
280,77,240,55.41766835755391,1130,8,0.9458196895347053,7,BattleRoyale,Asia,Balanced,0
260,73,897,41.39959547599652,726,4,0.43488491888455727,4,FPS,NA,Aggressive,0
326,52,1056,73.5453630782939,593,1,0.8209349411590426,11,MOBA,Europe,Aggressive,0
131,71,605,62.232182215895385,879,6,0.26763930841323447,0,FPS,Europe,Aggressive,1
311,73,978,88.18370769992066,834,5,0.9098052912540877,1,FPS,NA,Defensive,0
277,54,1102,63.54101229825132,265,6,0.7757382541667002,0,MOBA,Asia,Balanced,0
283,99,291,92.12349934085631,900,4,0.17028560322834696,4,MOBA,Asia,Aggressive,0
330,78,126,58.614375637646134,1159,7,0.4666064225585108,4,MOBA,NA,Aggressive,0
136,86,956,63.51275256628739,1121,7,0.5622986999135156,2,FPS,Europe,Aggressive,1
293,56,892,41.855799038860525,209,3,0.2267210638994921,6,BattleRoyale,Europe,Balanced,0
269,70,223,81.29894191300099,640,1,0.5275827159789083,3,BattleRoyale,Europe,Aggressive,0
235,59,639,31.861022931067485,1098,2,0.0978313029707294,1,BattleRoyale,Europe,Aggressive,0
209,55,411,41.643560102982114,1019,2,0.7973687473253473,6,BattleRoyale,Asia,Balanced,0
282,86,1198,50.486111073277684,650,1,0.326520373041142,5,FPS,Asia,Balanced,0
172,66,1005,84.54788964179446,423,8,0.052291141460171,4,MOBA,Europe,Aggressive,1
322,97,1155,69.72382053516259,497,5,0.6568374782700523,5,FPS,NA,Balanced,0
211,73,1098,49.96866886353688,1156,6,0.11611622640186015,5,MOBA,Europe,Defensive,1
241,80,628,89.47211726305794,847,4,0.9196435259642164,8,BattleRoyale,Asia,Aggressive,1
301,61,126,84.04895415694321,910,4,0.839746857463921,3,MOBA,NA,Aggressive,0
137,55,1134,32.00958602750147,1117,1,0.38726150069346876,11,FPS,NA,Aggressive,0
319,93,172,45.73942058132026,399,6,0.8100736163619303,4,MOBA,Europe,Aggressive,0
142,75,120,75.31979882739668,499,4,0.922750609777352,6,BattleRoyale,NA,Defensive,0
167,59,169,86.57389786630476,633,3,0.9571490924904866,7,BattleRoyale,Asia,Aggressive,1
211,53,84,78.24077137959904,1132,7,0.3236523452836043,11,BattleRoyale,NA,Aggressive,1
123,96,698,87.44882623934598,600,9,0.1686615379958416,11,FPS,Europe,Balanced,1
325,57,1043,38.1755131101787,598,5,0.0074814967933416465,8,BattleRoyale,NA,Balanced,0
193,92,712,30.519678123421834,395,8,0.38483977469491326,9,FPS,NA,Balanced,1
337,64,1066,58.676543610748304,1142,4,0.12909526323130183,4,FPS,NA,Defensive,0
134,57,367,34.133977778400194,1138,8,0.5830241837252578,5,FPS,Europe,Defensive,1
197,55,1082,73.03728523596462,554,6,0.8738766566635737,11,FPS,NA,Balanced,1
161,87,693,89.52314088111446,224,5,0.31926429478656304,10,FPS,NA,Aggressive,1
320,50,1087,57.23067753961285,758,7,0.7221865341146871,7,MOBA,Europe,Defensive,0
224,82,649,67.65668421124954,384,5,0.5254064929118244,10,FPS,Asia,Balanced,1
332,60,878,55.20016762650061,570,7,0.22380720228157402,10,FPS,Asia,Aggressive,0
278,63,599,40.677546756057374,563,3,0.010842773328248456,5,FPS,Asia,Defensive,0
223,93,412,37.65428207375224,1126,8,0.8089184739061014,3,BattleRoyale,NA,Aggressive,0
140,92,372,76.53290786952532,346,7,0.623973183655798,2,BattleRoyale,NA,Aggressive,1
200,97,1050,88.78032414939238,499,8,0.8459884539171229,8,MOBA,NA,Balanced,1
344,78,545,53.73053757274491,224,4,0.0614267297715515,7,BattleRoyale,Europe,Defensive,0
209,98,444,38.82458689712267,760,8,0.3241105115041184,7,FPS,Asia,Aggressive,1
315,92,239,83.90827788960937,303,6,0.24416704921688004,1,BattleRoyale,Europe,Defensive,0
333,52,936,47.04527420460788,768,8,0.07344788230880628,6,BattleRoyale,Europe,Balanced,0
253,82,640,79.88002252756414,507,6,0.21140632722541064,1,FPS,NA,Aggressive,0
303,62,148,72.4005144197809,506,2,0.400221742331039,5,FPS,Europe,Balanced,0
345,56,970,50.156490735595966,1136,3,0.37939499380630015,5,FPS,Asia,Defensive,0
256,83,606,63.237015373290646,1036,7,0.5820809345987535,5,FPS,NA,Aggressive,1
341,56,683,54.030503215959385,817,8,0.054305482203840016,4,BattleRoyale,Asia,Defensive,0
133,97,618,38.148584586955664,572,8,0.4732072784070318,3,FPS,Europe,Defensive,1
168,97,583,44.57023801787811,681,4,0.15332992358565478,6,FPS,Europe,Aggressive,1
159,89,938,67.17316817111012,1046,6,0.4609357554599611,9,FPS,NA,Defensive,1
168,64,591,80.70698703060847,550,2,0.15553247691224137,11,MOBA,Europe,Aggressive,1
222,65,1014,35.92854205723933,784,3,0.25697037334675343,0,MOBA,Asia,Aggressive,0
149,86,309,42.91938145679341,920,8,0.011685009563837223,2,BattleRoyale,Europe,Balanced,1
345,74,794,30.74590681207346,531,4,0.6694358449633736,11,BattleRoyale,NA,Aggressive,0
132,63,480,93.95990848468448,793,3,0.28708132338873915,8,BattleRoyale,NA,Balanced,1
177,56,87,36.92365858631912,596,7,0.03956049762440761,0,MOBA,Europe,Balanced,0
288,90,889,54.69636120587265,1037,2,0.3796709135998171,10,FPS,Asia,Balanced,0
240,67,835,33.60497864852781,344,8,0.40239857135500334,11,MOBA,Europe,Defensive,0
259,95,381,62.56226135366496,1040,5,0.9353726740317633,8,FPS,NA,Aggressive,1
185,69,605,71.10299407829118,1014,7,0.5784586263902368,1,FPS,Europe,Aggressive,1
205,75,703,64.07092712750885,728,9,0.0728677507736234,5,BattleRoyale,NA,Aggressive,1
339,84,367,74.06547871912537,760,5,0.0011089989614615492,1,BattleRoyale,Europe,Balanced,0
161,60,535,44.007276429394196,296,2,0.7123831081975932,4,FPS,NA,Aggressive,0
340,79,1014,89.43897040324615,339,1,0.44247873135686455,4,FPS,Asia,Defensive,0
217,80,470,79.92594053909724,401,1,0.9830859678209449,3,BattleRoyale,Europe,Aggressive,0
249,58,52,42.32589627545595,512,2,0.8045476222699723,1,BattleRoyale,Europe,Balanced,0
132,72,254,59.440312696600415,840,9,0.2510375637827055,6,BattleRoyale,Europe,Aggressive,1
337,68,1195,31.300284586401713,827,8,0.740144768797272,8,BattleRoyale,Asia,Defensive,0
254,75,917,83.88899462967503,842,1,0.6150334559955664,3,FPS,Asia,Balanced,0
295,99,404,88.25481954367834,380,9,0.6302958260724403,1,MOBA,Asia,Aggressive,0
219,97,922,64.04467863328176,367,4,0.8436636461888496,5,FPS,NA,Balanced,1
243,69,122,53.3379760723372,752,1,0.4525742304459953,3,MOBA,Europe,Balanced,0
258,98,994,81.96130994375409,672,7,0.016067819636890635,6,FPS,Asia,Defensive,1
174,50,1086,53.03826330192049,780,3,0.5269946708626099,7,MOBA,Asia,Balanced,1
273,86,1014,33.042246615075996,988,7,0.6570440531764049,8,FPS,Asia,Defensive,1
245,96,1150,73.18942890031579,774,8,0.07136213844798467,2,FPS,Europe,Defensive,1
331,92,489,56.41929398045491,1092,3,0.1380097137994094,7,FPS,Asia,Aggressive,1
334,81,827,94.80767932575091,317,8,0.9086481258709036,4,FPS,Europe,Aggressive,0
329,55,1175,63.39510777892866,216,8,0.8969276994139725,1,MOBA,Europe,Aggressive,0
168,97,986,37.54299375868035,344,9,0.16872671605577838,9,BattleRoyale,Asia,Aggressive,1
286,50,776,80.95088640809871,484,3,0.8384443060938921,10,BattleRoyale,Asia,Balanced,0
302,73,475,92.3974680632829,863,6,0.9021053572720396,1,MOBA,NA,Aggressive,0
341,90,862,37.86194833996844,221,5,0.1235148237919198,0,BattleRoyale,NA,Aggressive,0
243,59,677,50.85620847507755,449,7,0.8970047420620778,5,MOBA,Europe,Aggressive,0
216,53,959,61.54108234299275,1149,6,0.8765449865109796,8,MOBA,NA,Aggressive,1
190,97,344,75.95996524701982,739,2,0.727616769822177,2,FPS,Asia,Defensive,0
241,88,710,75.71020419359618,339,1,0.5040828786096652,7,MOBA,Europe,Aggressive,0
244,86,882,70.57602234999213,402,7,0.09281158940300172,7,MOBA,Asia,Aggressive,1
328,57,839,86.14773262794489,446,5,0.17981281262418514,11,FPS,Europe,Balanced,0
304,54,1071,77.86852547724624,745,1,0.9571875879547393,2,FPS,NA,Defensive,0
197,91,801,31.50550005033288,1054,7,0.5131779418969177,7,FPS,Europe,Balanced,1
134,53,931,93.0246884542504,790,6,0.46766382133775064,9,BattleRoyale,Europe,Aggressive,1
121,96,641,83.85935417845194,897,3,0.9767308531605344,10,FPS,Europe,Defensive,1
150,72,209,73.84849805503582,376,8,0.5114206608188423,1,BattleRoyale,Europe,Aggressive,1
329,84,82,80.94617721093456,832,5,0.09824432236410396,9,FPS,NA,Defensive,1
346,56,648,83.65598875792878,1070,6,0.34948160812277973,1,FPS,NA,Balanced,0
217,51,53,33.2300204093232,1095,1,0.79164412461311,9,BattleRoyale,Europe,Aggressive,0
179,64,834,71.29252545263088,685,6,0.34402410118560267,10,FPS,Europe,Aggressive,1
235,53,1056,39.18577470446894,353,5,0.470166166130344,8,MOBA,NA,Defensive,0
312,72,451,46.7385646828629,349,5,0.7292969038025867,2,FPS,NA,Aggressive,0
203,61,125,83.3237765982619,755,8,0.6671311330223091,5,BattleRoyale,Asia,Aggressive,1
226,74,1190,65.62617353162116,941,3,0.21208500244350958,5,MOBA,NA,Defensive,0
276,71,396,49.54876513268431,883,5,0.4359728984111019,8,BattleRoyale,Europe,Balanced,0
125,79,453,42.434288193438846,398,8,0.30648134721674636,3,FPS,NA,Defensive,1
268,73,269,61.087607668263615,1030,7,0.5241187209031296,0,FPS,NA,Aggressive,0
203,59,1049,36.893072165675626,421,8,0.2757063318683217,7,FPS,Asia,Defensive,0
160,96,285,54.955763157661025,387,7,0.3089114102471321,2,FPS,NA,Balanced,1
313,51,1161,85.73893316326053,367,2,0.8120514471326914,4,BattleRoyale,Europe,Balanced,0
178,57,264,54.10546889823392,609,4,0.3441469219226506,3,BattleRoyale,Asia,Aggressive,0
165,82,610,63.6042487284939,942,3,0.6554767710332968,11,BattleRoyale,Europe,Aggressive,1
199,89,694,91.67902472046902,1150,8,0.5867820774588429,2,BattleRoyale,Europe,Defensive,1
135,52,718,53.57279106999155,778,9,0.7138420779430972,7,FPS,Europe,Aggressive,1
173,64,336,48.08014224293823,463,5,0.9463085559960401,4,FPS,Europe,Aggressive,0
201,92,57,57.06040823107138,1021,6,0.7235556238990308,11,FPS,NA,Aggressive,1
129,58,563,55.26687981417056,655,1,0.18425326159366218,2,FPS,Europe,Aggressive,0
145,59,583,92.41308794698539,1132,1,0.7888836173866476,6,FPS,Asia,Aggressive,1
153,69,83,30.892338689883015,569,8,0.6424309253146336,0,MOBA,NA,Balanced,0
250,50,933,39.80246814532774,627,8,0.24317630668728563,0,FPS,NA,Balanced,0
241,69,990,80.92795195492819,347,2,0.630170038552534,6,MOBA,NA,Aggressive,0
158,68,118,30.175329310467138,1180,1,0.2694874262642619,0,FPS,Europe,Aggressive,0
120,65,322,58.40554092529706,835,5,0.835200677095059,8,BattleRoyale,Europe,Defensive,1
340,60,137,75.27002381601116,697,9,0.3558843205002148,8,FPS,Europe,Defensive,1
184,60,1174,33.67946487241468,908,3,0.9960062631085231,2,BattleRoyale,Europe,Balanced,0
