Creator_Experience_Years,Videos_Per_Month,Avg_Watch_Time_Min,Content_Quality_Score,Niche_Competition,Thumbnail_ClickRate,Upload_Consistency,Audience_Retention,Ad_CPM,Platform,Content_Type,Audience_Region,Monthly_Revenue
3,26,8.1568857084985,7,0.8395155968324994,12.234731614678356,3,72.36985362407246,1.724458802201128,YouTube,Education,Europe,4004.770233738955
4,38,15.899488561511156,9,0.45849097776527203,13.449170057222284,7,49.98324238305743,12.329708391144697,YouTube,Education,India,6019.492944038386
9,34,8.845456148098286,6,0.8448518030808779,4.318289333613336,8,64.4415687674371,1.9923891057752288,Twitch,Vlog,US,4253.3482119916
11,5,12.676947955541664,8,0.0921758339510016,3.954580364126913,1,94.10191776432403,5.821868058284955,YouTube,Gaming,US,5069.521733378355
4,33,7.606201660045393,5,0.2106792079581118,5.297652338060142,7,81.18294332150656,13.965148885218317,YouTube,Vlog,Europe,5634.725431559845
5,69,18.130309733084374,3,0.4024368926356172,14.087777794282388,1,28.787255846501974,12.253229158306501,YouTube,Education,India,5630.314637969275
3,78,17.390681069870176,3,0.88682006848089,2.0827599485242287,9,91.39377488933503,3.2110514061791195,Instagram,Education,India,3622.5271034040325
1,51,14.62103457888844,8,0.3469924880732146,11.621466819468955,5,79.92903055288951,9.073879141828213,YouTube,Education,US,5312.08681003902
10,30,15.198720336241024,1,0.9915341998526924,17.1720813442156,6,90.74789107207286,11.878203488774595,YouTube,Gaming,US,6288.3881201073955
9,18,19.831243362810856,1,0.3401423397715829,12.217635101047128,5,53.697644864872316,5.103867456310816,Twitch,Vlog,India,4221.012443193046
5,36,14.276946532681368,4,0.5072892526440255,12.592447031849453,8,83.2191593338635,9.523981391307398,Instagram,Gaming,India,4901.851547369475
9,74,11.67968787204245,7,0.2984401518533124,13.116370339101818,2,27.50328358064978,2.0193933658772614,YouTube,Education,US,4916.043132588667
8,10,3.1941748080284293,6,0.5963477764075797,9.875701625224009,1,76.7893787420156,13.910363406097924,YouTube,Vlog,India,5273.25405085474
9,12,2.9068100440993874,8,0.5934250278862065,15.753232768747123,4,38.62453837789847,10.483214573699671,Twitch,Vlog,Europe,5463.571163625165
5,33,21.7650080271866,1,0.47283377286560735,8.183221470165599,9,47.22475705737019,4.433010612195956,Instagram,Gaming,Europe,4509.785088019667
2,17,8.647707095862366,6,0.6447206759807388,1.5150476538167827,1,73.66821060880184,13.859560890516347,YouTube,Gaming,India,4868.216616467508
0,26,8.286025961678103,6,0.5536723789100181,12.911898141043931,5,80.99364220327666,2.0445592532734214,Twitch,Education,US,4020.3099157241177
7,43,2.90013930839371,1,0.9590893288704296,4.847000441381795,8,80.60418976775318,7.323577502527672,YouTube,Vlog,India,4236.014626350378
1,63,1.1845960552227375,2,0.682578360080708,13.845803153017906,2,84.72116390491306,13.470823045275878,Instagram,Vlog,India,4530.518645067296
0,77,3.9005372491175327,1,0.36108785191476633,11.315591726687614,8,76.16107343164524,2.811351044532748,Instagram,Gaming,US,4001.4071060558013
0,25,10.756107249879582,4,0.12820301117238775,14.503934320169838,6,92.24084694934484,1.433857292265417,Instagram,Gaming,India,3335.0999501199913
1,69,15.205468754664643,8,0.5104492404276513,17.524676488101477,8,33.360971298640486,13.31507455149249,Twitch,Education,Europe,6282.936633072573
2,23,11.16750043601632,6,0.49526498680185127,4.357654875235719,4,34.8321381895292,13.624750051874694,YouTube,Vlog,India,4757.526094345906
2,41,5.139308252727321,5,0.9257478823239873,7.397062139075006,2,78.13749729063413,3.1380880303817604,Instagram,Education,India,3305.4614008515523
9,63,11.246484122580108,7,0.7630483289636685,7.171009217531779,2,40.8601471055466,5.381615293262621,YouTube,Gaming,Europe,4930.456324914022
10,60,13.7472892719359,6,0.015147217557713422,2.2276100197471456,2,34.748174266560035,12.065543317444952,YouTube,Gaming,US,6442.809635026938
6,52,10.627837420117254,5,0.7465677231039327,12.396960448901888,4,30.785273246233096,6.476914503694066,YouTube,Education,India,4572.3172150061955
3,55,20.344165436245486,4,0.06145737584909505,3.719445435934521,8,43.74957564692919,3.971240414639723,YouTube,Gaming,India,4372.497330853765
1,74,14.810493787974778,4,0.00041990767705879506,3.7714167257254005,7,94.83743711217346,0.8704927241194064,Instagram,Education,India,3157.4061049934094
11,58,13.481462159267569,3,0.27323008455960385,1.3047055236387353,9,41.77638559002151,1.1440705135856946,YouTube,Vlog,US,4562.042738653803
10,35,20.490521241906805,3,0.13887493084815794,6.069912081373135,6,78.60226513481119,4.397679413715792,YouTube,Gaming,US,5297.2352180756125
11,12,16.50333005295371,4,0.46869079593420426,7.466073653972498,8,46.75939740990361,8.500140528156134,YouTube,Education,India,5191.1963962797645
0,26,19.0086838424902,2,0.6895524556619018,5.843291604673754,6,80.22746586122403,8.636587178189188,Twitch,Gaming,India,4083.0577387472013
0,33,23.889592032787892,9,0.6833358251067758,12.463651110316022,9,70.41745279889923,8.63469258360489,YouTube,Gaming,Europe,5444.195278698693
1,58,11.504723576757879,9,0.5159299278780745,9.254473236417986,2,87.98934078645726,4.92034004838617,Instagram,Gaming,US,4403.535347904754
7,27,20.115762895600042,6,0.3927699125134496,11.099959573611327,6,80.03699873581377,8.60303455523339,YouTube,Education,Europe,5683.47909159517
8,25,4.404241105839955,4,0.17679952662379628,8.290083699738847,4,57.90186637881753,1.3080309782911526,Instagram,Education,India,3243.3673660267236
8,27,21.163807656205705,9,0.4916570086343923,16.779849020056737,2,60.2103009133049,2.8596716316893205,YouTube,Gaming,Europe,5189.583559115958
11,9,3.8243960523748566,9,0.9623079421508571,16.18360654290008,2,58.206217863267106,12.429751714107878,Twitch,Gaming,US,6034.925507096843
7,3,20.094405831486327,3,0.47153065758513624,15.181607742270169,9,45.34204911549775,5.001992313317417,Instagram,Gaming,US,4443.14200555494
3,10,5.194632787174109,1,0.10917034732580677,3.6458809946143553,4,67.58698506790253,13.143330525068206,YouTube,Gaming,US,5247.562917869058
4,53,6.303998857944941,8,0.47798299218098295,4.0535412007846565,3,37.40439359586462,3.6615666012116477,YouTube,Education,India,3859.846688053261
0,37,7.244247287713818,3,0.07310970021934216,10.534970908734204,1,76.86444889961828,11.208719464470356,YouTube,Gaming,Europe,4917.214400203537
1,53,16.352691159675054,4,0.9220017410730915,13.502202240991911,4,77.40754667431725,3.474836182281313,YouTube,Gaming,India,4067.7109947225504
9,46,20.40504758600992,1,0.4018215721936672,11.45662204877272,1,75.83959045898138,8.121597035006998,YouTube,Gaming,India,5022.408483010553
5,73,13.598982615609899,4,0.21349381057538863,7.834639635621735,7,75.9448740409766,13.054684442531546,YouTube,Gaming,US,6246.365673967893
6,78,10.294148531704092,1,0.31236083150586114,14.77116826069026,9,35.045600026444035,8.441265702505046,YouTube,Education,India,5229.376592555266
7,63,10.864810020340014,6,0.6642037325479663,15.030160958502252,6,51.52908069918418,9.251623394348442,YouTube,Education,US,6170.686942449964
7,77,6.074165437477915,9,0.04502032866010208,15.768645121138807,1,71.82476208392984,10.16334139367455,Twitch,Gaming,Europe,5991.451239905081
5,49,18.92635248145546,3,0.9836274289179421,4.202557280138322,2,54.551749586757424,10.132936319370586,Instagram,Education,US,5247.985676421394
0,14,19.275829543656187,9,0.7677982204804573,7.10360516593872,3,90.70203992894315,14.351398693571541,Instagram,Education,India,4853.931796310135
9,67,5.896704173491375,9,0.013298418474715579,2.7695988143704104,6,45.32279061134534,2.527909986402005,YouTube,Education,India,4263.838678771291
10,47,23.960963258015326,2,0.2898057562835369,1.89845200274276,8,70.68249094103135,8.560496385455906,Instagram,Education,Europe,5493.824017291321
3,47,21.496814737451523,9,0.5812214109569352,3.1667710737406276,8,76.26230314403935,14.238828182367518,YouTube,Gaming,India,6083.07525120429
1,38,3.520143120539667,7,0.37585204125799065,10.80734739161395,7,32.67864320126684,8.240199977802178,Twitch,Gaming,Europe,4833.21771214607
4,13,17.372170093835653,2,0.13335382983421262,7.237695135184272,7,63.19907418089999,12.89648796699039,Twitch,Education,India,4767.2394095617055
11,57,6.506237323510309,1,0.7711378178224074,1.0461207787190183,7,79.79093987026164,13.845858904090928,Twitch,Education,US,5957.839068824604
3,79,2.8477616764796325,4,0.7265358337391465,4.024495824841292,3,81.36742625975515,11.829427229369413,Twitch,Gaming,Europe,4894.939928323331
7,72,7.655362364823341,9,0.6640609165076916,10.328440823853306,5,40.54394851797326,8.80273939531603,YouTube,Education,Europe,5785.0110506376395
11,57,1.7623473976681563,5,0.6611014783488008,7.102975120797838,7,69.16056304348172,10.465703464386936,YouTube,Gaming,US,6018.65903343834
8,6,20.62650032133976,1,0.8131938788408579,1.9457551628265448,3,81.2403751846382,5.59031830643566,Instagram,Education,India,3451.4204596533655
8,67,1.6589833741226405,5,0.8393349670998967,17.11744777465168,5,82.80334309354282,4.961409071197461,YouTube,Gaming,US,5184.168442016606
10,13,6.398416007710242,5,0.4600712691359905,2.9086954915819274,6,43.94472143129693,2.398927667744665,Twitch,Gaming,US,4031.6642529316737
11,71,11.5358913513355,2,0.9938989562318366,14.745449973544922,6,68.52462549647866,5.57782017585408,Instagram,Education,Europe,5235.059553177911
11,20,11.556242924100633,9,0.7401539894860875,2.69182176960862,7,90.56390572146204,14.988914218180227,YouTube,Education,Europe,6706.734349556507
7,38,2.091114451606929,5,0.3288480353567116,16.760489112508253,7,37.157733637775166,1.01581961681592,Instagram,Vlog,India,3372.670073628811
0,52,20.445092362332495,8,0.6861684731850789,5.089548209261546,7,65.71007659028692,8.31672659364786,Instagram,Education,US,5110.023120947189
3,63,19.948364915916432,3,0.8638011219448172,11.542263015790942,4,79.63590246392508,11.53691372001261,YouTube,Vlog,US,5652.227752992581
11,21,12.785003636581958,7,0.1488041908044806,1.7031347191043602,2,47.98396541949431,7.968931381618187,YouTube,Education,India,4832.220563893893
0,16,18.601251919134032,5,0.8849517881341011,4.661341278596827,1,89.25189009740599,12.150894051806343,YouTube,Vlog,US,4980.828967123345
3,7,1.5014393264438288,1,0.8482286936494492,11.0692969384008,5,46.07818175893816,14.546287460136389,Twitch,Gaming,US,5183.054849681436
9,62,21.065044536115842,8,0.6856542184672217,16.95803769313609,7,91.90412339458575,11.159720572311052,Instagram,Education,Europe,6620.86052798976
1,51,15.429252163190286,8,0.44653139482675297,10.949551343494493,7,34.585786739420385,9.387158246347463,YouTube,Gaming,US,5670.099927708817
6,21,21.832000584498402,8,0.23727294086264283,5.652188584661474,4,35.374313785234264,11.453017812440105,Instagram,Vlog,Europe,5333.843791273858
4,50,15.877354808120486,1,0.371271810893558,9.496697777048308,7,93.5158530460507,8.596071351092306,YouTube,Gaming,US,5396.648687906668
3,35,4.270410906911251,6,0.26121105629935526,17.7052910869006,3,36.799592132289476,1.191616445966109,Instagram,Education,Europe,3778.1673505814606
10,18,22.176013590319343,2,0.5536451148103931,4.962733464786901,6,27.45669988756304,2.450111929774593,Twitch,Gaming,US,4440.401889322856
5,44,17.79590784754654,4,0.5448489891525312,17.19482735645181,5,41.203094124590436,4.428685686935556,YouTube,Gaming,Europe,5028.788522754113
1,49,23.10502963218522,9,0.7485405249024785,2.8939456749438035,9,79.57010740165587,6.520258010971082,YouTube,Education,Europe,4945.513545333431
2,66,23.644565434772666,2,0.4528880222554681,16.290344155387597,4,67.4370034106029,12.131117263554941,YouTube,Education,India,5617.965955564848
4,5,15.977142920752588,1,0.580199591530105,1.0071892099945277,2,71.90384531696544,11.067166564768133,YouTube,Education,India,4116.414810544776
7,50,23.815546841812104,5,0.3161570588125132,7.567866345191675,2,89.34380793080135,1.2620712948238597,Twitch,Gaming,India,4012.19682907233
7,78,6.509792722059637,8,0.3649885129599809,9.145312381999306,7,70.64348593094272,6.164684544255253,Instagram,Education,Europe,5169.946500382369
0,7,2.7025758647563967,7,0.1304910319148691,4.504068955375639,7,94.51098367219781,1.1973863866660535,YouTube,Vlog,India,2826.9939291828246
4,36,9.907530054915062,4,0.3025737797506477,6.920383193071751,6,30.591974989557347,1.6307162814907896,Instagram,Vlog,India,3148.785450912916
6,38,3.8817344661953808,2,0.8018056567952914,16.35972576788521,9,90.64966377121652,1.981435377704847,YouTube,Vlog,US,4390.891934737159
1,33,23.118548736923785,8,0.8255720452075148,3.2030141031451294,8,76.31972883295754,8.139096691710957,Instagram,Vlog,India,4400.6911805688815
10,50,4.395019360841099,8,0.17066189134748821,14.411988120153373,6,83.50634786069205,4.118175093371582,YouTube,Vlog,Europe,5170.919856144268
1,51,22.631446544382513,5,0.6822125769188275,4.355655859049973,8,30.165028559514695,1.9529102405245533,Instagram,Vlog,US,3872.8513012408744
5,54,17.312299692028482,5,0.26059545178583576,7.298682494988677,4,74.95264713389447,11.789652395681532,YouTube,Education,Europe,5928.213293293426
3,28,17.005068042312658,8,0.08701069115113003,13.425578281502792,4,53.45143264235414,4.450609821804417,YouTube,Education,US,4938.591795806175
11,63,21.959849634972294,7,0.07083009517875183,2.8552865392846156,6,36.94501703176009,13.932340340495147,YouTube,Education,Europe,6983.881088260173
8,3,18.895404162278517,1,0.1495104504874425,3.277920332161713,5,77.318923420832,4.278457136789848,Instagram,Vlog,US,3636.0007381284217
9,3,15.631740058974243,4,0.2809630674983148,3.9689517027560495,2,57.761640705891494,1.8473345521880131,YouTube,Vlog,US,3486.3553958418674
10,33,2.7153297696096557,8,0.10862289638050526,2.9901905538832625,6,43.05055667544636,2.8837187497149053,Instagram,Vlog,Europe,4165.165725695704
6,28,17.05848185349954,7,0.7694541201429083,1.3371450287009186,1,68.91006438931282,12.133632151049008,YouTube,Education,India,4983.263178862622
4,23,13.192873134399004,2,0.09441944118382584,5.1959720845007356,1,82.04379565504226,2.5414834195046034,Instagram,Gaming,India,3138.406207109187
5,20,5.740714070640242,2,0.9229813383551008,10.719700529789739,3,36.54784635191257,3.7852229378863,Instagram,Vlog,Europe,3449.00660714244
11,68,7.588351489716564,6,0.6849183648532705,12.498369955889954,5,48.47398220884425,5.942738432843213,Instagram,Gaming,India,4752.782424064504
2,24,22.017823680963524,3,0.43079254712871606,6.91482033794641,5,47.13218602366507,3.7944692822826678,Instagram,Vlog,India,3594.1868226084716
6,49,10.092130774327824,1,0.8528049427283713,2.668775604303841,5,76.35999797007828,6.225496677798715,Twitch,Vlog,India,3882.532482340935
11,28,17.957244416454348,9,0.6801934288215472,16.424286768368358,6,54.70940573554496,14.417053232901036,YouTube,Gaming,Europe,7151.3314795891865
0,45,11.625819199239189,6,0.7732272660074245,15.393081141795763,7,56.213949681000194,8.62529016163827,Instagram,Gaming,India,4795.671038884893
9,10,1.5010547229004585,8,0.7770680289826088,9.056316348386096,9,39.88462882519945,3.916788246203241,Instagram,Education,India,3658.313017443256
3,12,3.5937261128889793,6,0.8426292094890674,5.95669366083754,6,30.868232213041953,2.9746888115257057,YouTube,Vlog,US,3737.7232989831887
9,72,24.58468531379869,8,0.5485032917370947,16.148330630688534,8,45.23086668936259,13.457283256695417,YouTube,Gaming,India,7064.250860720049
5,10,16.966143425796552,7,0.17313059823998966,4.251615037283917,8,87.61972933057228,8.054036657470714,YouTube,Vlog,Europe,4839.760856462923
3,6,8.058753762207049,8,0.852083779920367,8.653360165929731,7,46.17617573345552,6.667445678690142,YouTube,Vlog,India,3832.4767773828326
6,36,2.480820743241668,6,0.569777550875425,8.458448215182909,1,52.28350959323619,12.971244541600173,Twitch,Gaming,US,5605.59406565444
6,20,5.520847890264842,3,0.7391515630384315,1.8673286455901825,8,72.91486023996202,10.636045043120067,YouTube,Education,US,5164.75750910793
11,11,6.877998009223174,5,0.6484918183587702,4.011541299712729,6,85.76560934292351,3.8016983610771735,Instagram,Gaming,India,3849.703091791798
1,55,9.103096520282904,5,0.6402913117172518,2.9013193921296825,4,46.801238617132285,13.006290577609818,Instagram,Gaming,India,4860.607297313785
4,22,23.386319745908715,5,0.2637857839740114,2.6155556653050223,2,32.41766294744807,6.109334815696632,YouTube,Education,US,4666.883485631031
2,12,3.7130335903302596,1,0.9777722069337441,13.34934473746427,6,45.299249570514476,14.996483633959123,Instagram,Gaming,US,5287.325557410368
6,7,14.832838195297413,9,0.16321658543317863,7.364724258614146,1,62.92703274211686,3.792226926793112,YouTube,Vlog,US,4213.066140867222
11,61,9.248499525188986,8,0.5327871482260433,14.03325568066356,3,36.94305812430303,8.943366203873456,YouTube,Gaming,India,5724.926670066767
8,15,9.065516792877322,7,0.4360705388594327,5.226371969402261,9,38.240356043086294,9.511959781450198,Instagram,Gaming,India,4949.505133701737
0,7,17.760384802403607,1,0.767874012399622,13.193420774019465,3,28.0965909507329,13.452738684261428,YouTube,Gaming,US,5090.352605096959
5,9,1.5071483262214747,7,0.46556283642560703,17.000636081596223,6,41.09601169216808,12.494112103507089,Instagram,Education,US,5658.68664575536
6,1,9.185333926027177,4,0.2132497902498064,7.59468524008622,5,47.39500470741207,3.8534986112308944,Twitch,Education,US,3681.5918798996204
